id_usuario,nombre,mail,password,username,id_videojuego,cantidad,veredicto,titulo,texto
30,Courtney Zuniga,czuniga@yahoo.es,WD76B8dh,czuniga1995,14593.0,5.0,,,
119,Sheena Harrison,sharrison@yahoo.es,dqJ3UlcF,sharrison2000,1011.0,1.5,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,2993.0,16.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,1020.0,100.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,731.0,3.5,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,1985.0,60.0,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,233.0,1.5,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,960.0,60.0,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,500.0,3.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,7351.0,32.0,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,1802.0,2.5,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,20.0,,negativo,No entiendo por qué no regalan este juego,Nooo el juego
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,39.0,1.75,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,124.0,3.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,39.0,2.5,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,623.0,1.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,132.0,3.0,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,2993.0,1.25,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,40.0,80.25,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,7346.0,0.75,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,12517.0,2.0,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,1985.0,3.75,,,
144,Michael Pugh,mpugh@icloud.com,idyJuY0H,mpugh1999,14593.0,3.25,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,1020.0,10.0,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,59.0,3.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,247.0,100.0,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,9630.0,44.0,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,960.0,52.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,974.0,32.0,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,7599.0,1.0,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,7323.0,1.0,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,327.0,4.75,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,38.0,4.0,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,39.0,2.75,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,7351.0,16.0,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,124.0,3.25,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,730.0,1.0,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,8173.0,1.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,71.0,1.5,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,14593.0,10.0,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,1352.0,0.25,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,127.0,3.0,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,8173.0,1.5,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,7351.0,2.5,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,501.0,10.0,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,733.0,0.0,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,501.0,4.75,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,7342.0,32.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,8173.0,1.0,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,974.0,0.75,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,132.0,3.75,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,533.0,2.75,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,127.0,2.5,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,375.0,30.5,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,529.0,0.75,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,7344.0,0.25,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,1887.0,1.0,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,733.0,16.0,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,733.0,0.25,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,1985.0,80.25,,,
137,Alexander Webb,awebb@yahoo.es,5e7AnmrQ,awebb1962,427.0,4.5,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,979.0,2.75,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,15.0,0.5,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,478.0,4.5,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,537.0,0.5,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,731.0,,positivo,"No decepciona, incluso sorprende",No puedo creer que no haya jugado esto antes
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,3025.0,1.0,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,1372.0,80.25,,,
27,Teresa Chavez,tchavez@hotmail.com,IpPsGbm0,tchavez1983,1352.0,2.0,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,974.0,3.0,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,39.0,0.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,529.0,60.0,,,
103,Nicholas Carter,ncarter@icloud.com,5w9UIytL,ncarter1964,623.0,1.25,,,
86,Annette Randolph,arandolph@yahoo.com,lYKgY0ln,arandolph1981,11133.0,0.75,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,498.0,32.0,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,7342.0,0.5,,,
86,Annette Randolph,arandolph@yahoo.com,lYKgY0ln,arandolph1981,14593.0,3.5,,,
117,Sharon Vaughan,svaughan@gmail.com,OBgdy9ZL,svaughan1970,537.0,100.0,,,
27,Teresa Chavez,tchavez@hotmail.com,IpPsGbm0,tchavez1983,427.0,1.0,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,731.0,8.5,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,358.0,1.5,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,40.0,1.75,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,960.0,0.5,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,7344.0,2.25,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,37.0,75.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,21.0,0.0,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,478.0,80.25,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,1331.0,1.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,1985.0,1.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,478.0,24.0,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,673.0,52.0,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,1942.0,1.0,,,
132,Kayla Schmidt,kschmidt@yahoo.it,LDDxFcrU,kschmidt1998,239.0,25.5,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,1068.0,,positivo,El mejor Juego del Mundo,Ahhhh... un manjarsh
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,1942.0,100.0,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,1074.0,,positivo,Es el guaripolo de los videojuegos,El problema es que este juego No puede ser mejor
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,622.0,4.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,1070.0,45.5,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,559.0,10.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,559.0,2.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,9630.0,11.0,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,73.0,3.5,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,478.0,0.0,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,960.0,3.5,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,239.0,,positivo,Buena inversión,Ideal para la pandemia
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,730.0,3.25,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,231.0,4.75,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,5503.0,3.5,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,75.0,2.25,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,73.0,2.5,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,1331.0,24.0,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,427.0,90.0,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,7346.0,2.75,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,9630.0,,negativo,Es más malo que malini,La dificultad es terriblemente alta
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,9730.0,22.0,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,1372.0,4.25,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,40.0,3.75,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,1970.0,0.75,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,49.0,,negativo,Este juego viene directamente de Mordor,Cómo arruinar tu vida en 1 simple paso: compra este juego
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,1372.0,48.0,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,1074.0,,positivo,Pero que ofertón,"Nunca es muy tarde para decirlo, me arrepiento de no haber probado este juego antes"
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,960.0,4.5,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,1164.0,2.5,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,231.0,5.0,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,1068.0,,negativo,Es más malo que malini,Más malo que la pizza helada
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,533.0,4.5,,,
81,Holly Scott,hscott@gmail.com,fvaf0jVO,hscott1985,38.0,1.5,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,128.0,1.5,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,19560.0,0.0,,,
128,Melinda Hess,mhess@yahoo.com,dkoUQ5wV,mhess1971,529.0,3.5,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,498.0,39.0,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,1011.0,1.75,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,1121.0,2.25,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,116.0,90.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,733.0,90.0,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,1029.0,75.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,8173.0,1.75,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,18.0,4.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,623.0,32.0,,,
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,8173.0,0.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,538.0,5.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,1871.0,3.5,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,537.0,90.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,72.0,16.0,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,116.0,1.5,,,
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,1887.0,4.25,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,71.0,100.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,7351.0,0.75,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,2031.0,38.5,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,76.0,,positivo,Buena inversión,Muy Entretenido
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,11156.0,80.25,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,3025.0,24.0,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,1384.0,31.5,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,2031.0,39.0,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,623.0,80.25,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,733.0,2.75,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,40.0,32.0,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,40.0,3.25,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,74.0,9.0,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,116.0,90.0,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,233.0,1.25,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,11198.0,3.5,,,
95,Minanda,minanda@hotmail.com,IUxIUoVM,minanda1972,59.0,1.25,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,512.0,52.0,,,
119,Sheena Harrison,sharrison@yahoo.es,dqJ3UlcF,sharrison2000,1331.0,2.75,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,39.0,1.25,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,434.0,4.25,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,343.0,100.0,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,14593.0,1.75,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,1887.0,3.25,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,73.0,2.75,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,478.0,0.0,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,72.0,1.75,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,2155.0,32.0,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,9730.0,,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,Peor que mis laboratorios con margen de error del 1000%
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,1266.0,2.25,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,1942.0,1.75,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,559.0,90.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,1331.0,3.0,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,501.0,3.25,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,233.0,0.25,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,116.0,2.75,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,1802.0,2.75,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,38.0,4.5,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,12517.0,0.0,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,1011.0,90.0,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,1372.0,32.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,121.0,3.5,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,121.0,32.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,113.0,1.0,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,375.0,,positivo,Nisiquiera la mejor de las odas podría describir este juego,No entiendo el motivo por el cual no han sacado una nueva entrega aún
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,1942.0,4.75,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,59.0,3.5,,,
40,Jasmine Oconnor,joconnor@hotmail.com,eUsJ0bIE,joconnor1986,9730.0,4.5,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,427.0,75.0,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,472.0,100.0,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,1331.0,2.5,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,72.0,10.0,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,1164.0,4.5,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,7599.0,2.0,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,501.0,16.0,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,72.0,3.75,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,623.0,1.0,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,7351.0,24.0,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,40.0,16.0,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,71.0,4.0,,,
100,Jason Stone,jstone@yahoo.com,OxmLgzvq,jstone1973,40.0,3.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,19560.0,0.5,,,
40,Jasmine Oconnor,joconnor@hotmail.com,eUsJ0bIE,joconnor1986,20.0,,negativo,Parace una broma que existe un juego como este,No logré comprender la idea del juego
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,1068.0,,negativo,Peor juego,Honestamente prefiero jugar a mirar el techo
122,Caroline Wilson,cwilson@gmail.com,2V1fvJAB,cwilson1965,1331.0,52.0,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,730.0,0.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,673.0,4.5,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,40.0,75.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,512.0,3.5,,,
27,Teresa Chavez,tchavez@hotmail.com,IpPsGbm0,tchavez1983,1887.0,10.0,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,960.0,3.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,38.0,0.5,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,731.0,33.5,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,501.0,16.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,7599.0,2.5,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,500.0,1.0,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,8173.0,1.5,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,73.0,0.0,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,7342.0,1.25,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,559.0,1.5,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,1985.0,4.75,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,545.0,4.25,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,549.0,48.0,,,
95,Minanda,minanda@hotmail.com,IUxIUoVM,minanda1972,866.0,3.25,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,559.0,0.75,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,1331.0,32.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,501.0,1.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,109.0,52.0,,,
103,Nicholas Carter,ncarter@icloud.com,5w9UIytL,ncarter1964,7334.0,40.0,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,11208.0,,negativo,"No es malo, no, es malísimo",Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,128.0,4.0,,,
118,Steven Stephenson,sstephenson@yahoo.es,yqP3SOFT,sstephenson2001,538.0,100.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,25076.0,52.0,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,39.0,3.5,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,493.0,15.5,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,40.0,1.75,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,1262.0,0.75,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,358.0,5.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,7342.0,48.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,1070.0,46.0,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,12517.0,2.25,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,1074.0,18.5,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,549.0,,positivo,"No me calza el precio con la calidad del juego, debería costar mucho más",Horas de diversión para amigos y familia
40,Jasmine Oconnor,joconnor@hotmail.com,eUsJ0bIE,joconnor1986,16.0,3.0,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,559.0,48.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,1887.0,4.75,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,75.0,2.25,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,75.0,90.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,26758.0,33.5,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,1942.0,24.0,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,2155.0,1.25,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,1942.0,1.5,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,113.0,16.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,1029.0,0.25,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,529.0,48.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,343.0,32.0,,,
140,Katherine Smith,ksmith@icloud.com,HP8EuHQ2,ksmith2000,1802.0,80.25,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,6036.0,16.0,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,358.0,3.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,623.0,3.0,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,1887.0,60.0,,,
122,Caroline Wilson,cwilson@gmail.com,2V1fvJAB,cwilson1965,549.0,,negativo,No sé como logró subir por los 9 círculos del infierno este juego,Prefiero estar de acuerdo con sclaper antes que darle un buen review a este juego
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,121.0,4.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,116.0,1.0,,,
137,Alexander Webb,awebb@yahoo.es,5e7AnmrQ,awebb1962,1871.0,75.0,,,
